country_region_code,date,dayoftheweek,ukhol,ff_type,ff_min,ff_mean,ff_median,ff_max,ff_mad,ff_var
GB,2020-12-18,Friday,,Parks,-84,-6,-6,129,18,514
GB,2020-12-18,Friday,,Transit Stations,-77,-39,-39,3,12,165
GB,2020-12-18,Friday,,Workplaces,-65,-36,-35,-12,7,77
GB,2020-12-18,Friday,,Residential,6,14,14,27,3,10
GB,2020-12-19,Saturday,,Retail and Recreation,-87,-35,-34,-9,9,118
GB,2020-12-19,Saturday,,Grocery and Pharmacy,-38,2,1,46,7,72
GB,2020-12-19,Saturday,,Parks,-83,-1,-3,97,21,593
GB,2020-12-19,Saturday,,Transit Stations,-71,-35,-37,32,13,231
GB,2020-12-19,Saturday,,Workplaces,-34,-12,-12,4,6,37
GB,2020-12-19,Saturday,,Residential,4,8,8,12,1,2
GB,2020-12-20,Sunday,,Retail and Recreation,-88,-40,-38,5,18,293
GB,2020-12-20,Sunday,,Grocery and Pharmacy,-65,-4,-3,22,7,96
GB,2020-12-20,Sunday,,Parks,-86,9,9,172,22,756
GB,2020-12-20,Sunday,,Transit Stations,-77,-37,-38,20,16,273
GB,2020-12-20,Sunday,,Workplaces,-40,-13,-11,9,10,87
GB,2020-12-20,Sunday,,Residential,3,7,7,12,1,4
GB,2020-12-21,Monday,,Retail and Recreation,-91,-21,-19,38,19,422
GB,2020-12-21,Monday,,Grocery and Pharmacy,-72,18,20,58,10,175
GB,2020-12-21,Monday,,Parks,-89,-1,-2,139,21,610
GB,2020-12-21,Monday,,Transit Stations,-85,-45,-45,14,15,230
GB,2020-12-21,Monday,,Workplaces,-74,-48,-47,-22,9,90
GB,2020-12-21,Monday,,Residential,7,16,15,28,4,18
GB,2020-12-22,Tuesday,,Retail and Recreation,-93,-19,-17,43,19,435
GB,2020-12-22,Tuesday,,Grocery and Pharmacy,-71,24,25,67,12,197
GB,2020-12-22,Tuesday,,Parks,-90,24,25,142,30,886
GB,2020-12-22,Tuesday,,Transit Stations,-86,-44,-44,14,18,282
GB,2020-12-22,Tuesday,,Workplaces,-77,-49,-48,-25,9,88
GB,2020-12-22,Tuesday,,Residential,7,16,15,28,4,21
GB,2020-12-23,Wednesday,,Retail and Recreation,-93,-21,-20,45,20,451
GB,2020-12-23,Wednesday,,Grocery and Pharmacy,-72,30,31,75,12,227
GB,2020-12-23,Wednesday,,Parks,-91,-8,-8,129,21,575
GB,2020-12-23,Wednesday,,Transit Stations,-88,-47,-46,11,15,232
GB,2020-12-23,Wednesday,,Workplaces,-75,-53,-51,-33,7,62
GB,2020-12-23,Wednesday,,Residential,9,18,17,29,4,18
GB,2020-12-24,Thursday,,Retail and Recreation,-96,-30,-29,11,18,289
GB,2020-12-24,Thursday,,Grocery and Pharmacy,-77,19,19,55,10,168
GB,2020-12-24,Thursday,,Parks,-93,27,22,287,37,1467
GB,2020-12-24,Thursday,,Transit Stations,-91,-51,-51,7,15,234
GB,2020-12-24,Thursday,,Workplaces,-80,-65,-64,-48,6,31
GB,2020-12-24,Thursday,,Residential,12,21,20,31,3,14
GB,2020-12-25,Friday,Christmas,Retail and Recreation,-100,-92,-93,-83,3,8
GB,2020-12-25,Friday,Christmas,Grocery and Pharmacy,-97,-90,-91,-76,3,12
GB,2020-12-25,Friday,Christmas,Parks,-95,-18,-22,188,22,713
GB,2020-12-25,Friday,Christmas,Transit Stations,-99,-80,-81,-53,10,94
GB,2020-12-25,Friday,Christmas,Workplaces,-91,-85,-85,-75,3,9
GB,2020-12-25,Friday,Christmas,Residential,19,27,25,40,3,21
GB,2020-12-26,Saturday,,Retail and Recreation,-96,-81,-82,-52,7,49
GB,2020-12-26,Saturday,,Grocery and Pharmacy,-85,-64,-65,-47,6,32
GB,2020-12-26,Saturday,,Parks,-91,-27,-27,108,25,629
GB,2020-12-26,Saturday,,Transit Stations,-94,-74,-75,-29,7,87
GB,2020-12-26,Saturday,,Workplaces,-68,-55,-56,-37,6,27
GB,2020-12-26,Saturday,,Residential,10,15,15,21,3,5
GB,2020-12-27,Sunday,,Retail and Recreation,-90,-57,-59,-21,13,150
GB,2020-12-27,Sunday,,Grocery and Pharmacy,-75,-23,-23,10,7,71
GB,2020-12-27,Sunday,,Parks,-85,7,7,180,25,851
GB,2020-12-27,Sunday,,Transit Stations,-87,-52,-54,13,12,188
GB,2020-12-27,Sunday,,Workplaces,-47,-31,-32,-10,7,43
GB,2020-12-27,Sunday,,Residential,6,10,10,13,3,3
GB,2020-12-28,Monday,Boxing Day,Retail and Recreation,-97,-50,-52,1,15,200
GB,2020-12-28,Monday,Boxing Day,Grocery and Pharmacy,-89,-23,-23,10,7,87
GB,2020-12-28,Monday,Boxing Day,Parks,-93,23,22,152,36,1304
GB,2020-12-28,Monday,Boxing Day,Transit Stations,-93,-66,-67,-17,10,145
GB,2020-12-28,Monday,Boxing Day,Workplaces,-86,-77,-78,-56,4,22
GB,2020-12-28,Monday,Boxing Day,Residential,18,26,26,33,4,12
GB,2020-12-29,Tuesday,,Retail and Recreation,-95,-43,-44,-1,13,196
GB,2020-12-29,Tuesday,,Grocery and Pharmacy,-83,-9,-8,30,7,96
GB,2020-12-29,Tuesday,,Parks,-92,22,18,142,30,1124
GB,2020-12-29,Tuesday,,Transit Stations,-89,-59,-60,-17,10,151
GB,2020-12-29,Tuesday,,Workplaces,-81,-68,-68,-45,6,30
GB,2020-12-29,Tuesday,,Residential,15,24,24,32,4,12
GB,2020-12-30,Wednesday,,Retail and Recreation,-95,-39,-41,0,16,246
GB,2020-12-30,Wednesday,,Grocery and Pharmacy,-81,0,0,46,10,137
GB,2020-12-30,Wednesday,,Parks,-91,25,23,171,34,1202
GB,2020-12-30,Wednesday,,Transit Stations,-90,-58,-58,-10,12,162
GB,2020-12-30,Wednesday,,Workplaces,-79,-66,-66,-43,6,29
GB,2020-12-30,Wednesday,,Residential,15,23,23,33,4,12
GB,2020-12-31,Thursday,,Retail and Recreation,-96,-50,-50,-17,9,99
GB,2020-12-31,Thursday,,Grocery and Pharmacy,-82,5,5,33,9,108
GB,2020-12-31,Thursday,,Parks,-94,22,19,235,36,1493
GB,2020-12-31,Thursday,,Transit Stations,-91,-62,-63,-18,9,112
GB,2020-12-31,Thursday,,Workplaces,-81,-69,-69,-52,4,21
GB,2020-12-31,Thursday,,Residential,17,25,25,32,3,10
GB,2021-01-01,Friday,,Retail and Recreation,-98,-83,-83,-66,4,19
GB,2021-01-01,Friday,,Grocery and Pharmacy,-95,-66,-66,-52,4,30
GB,2021-01-01,Friday,,Parks,-95,3,0,247,31,1125
GB,2021-01-01,Friday,,Transit Stations,-95,-80,-81,-56,6,38
GB,2021-01-01,Friday,,Workplaces,-89,-84,-84,-76,3,6
GB,2021-01-01,Friday,,Residential,25,32,32,39,3,8
GB,2021-01-02,Saturday,,Retail and Recreation,-93,-66,-66,-45,7,61
GB,2021-01-02,Saturday,,Grocery and Pharmacy,-73,-23,-23,0,7,65
GB,2021-01-02,Saturday,,Parks,-88,-3,-3,140,27,827
GB,2021-01-02,Saturday,,Transit Stations,-85,-62,-62,-1,7,93
GB,2021-01-02,Saturday,,Workplaces,-56,-39,-39,-23,6,32
GB,2021-01-02,Saturday,,Residential,12,15,16,18,1,2
GB,2021-01-03,Sunday,,Retail and Recreation,-90,-63,-64,-34,7,66
GB,2021-01-03,Sunday,,Grocery and Pharmacy,-74,-22,-23,4,7,62
GB,2021-01-03,Sunday,,Parks,-87,-5,-8,147,24,729
GB,2021-01-03,Sunday,,Transit Stations,-82,-56,-57,-9,10,109
GB,2021-01-03,Sunday,,Workplaces,-48,-29,-29,-13,6,30
GB,2021-01-03,Sunday,,Residential,9,11,11,15,1,1
GB,2021-01-04,Monday,,Retail and Recreation,-92,-50,-50,-25,9,92
GB,2021-01-04,Monday,,Grocery and Pharmacy,-77,-15,-15,8,7,71
GB,2021-01-04,Monday,,Parks,-90,-11,-10,114,19,475
GB,2021-01-04,Monday,,Transit Stations,-85,-57,-57,-17,10,110
GB,2021-01-04,Monday,,Workplaces,-76,-48,-46,-23,10,117
GB,2021-01-04,Monday,,Residential,12,19,18,30,3,14
GB,2021-01-05,Tuesday,,Retail and Recreation,-93,-57,-57,-39,6,54
GB,2021-01-05,Tuesday,,Grocery and Pharmacy,-81,-20,-20,5,6,62
GB,2021-01-05,Tuesday,,Parks,-91,-11,-13,145,22,563
GB,2021-01-05,Tuesday,,Transit Stations,-86,-58,-59,-27,10,101
GB,2021-01-05,Tuesday,,Workplaces,-73,-49,-48,-27,9,76
GB,2021-01-05,Tuesday,,Residential,12,20,20,33,4,14
GB,2021-01-06,Wednesday,,Retail and Recreation,-94,-59,-58,-41,6,47
GB,2021-01-06,Wednesday,,Grocery and Pharmacy,-80,-21,-21,0,6,53
GB,2021-01-06,Wednesday,,Parks,-89,-8,-9,128,18,474
GB,2021-01-06,Wednesday,,Transit Stations,-87,-57,-58,-29,10,103
GB,2021-01-06,Wednesday,,Workplaces,-75,-48,-47,-28,9,70
GB,2021-01-06,Wednesday,,Residential,13,21,20,33,3,13
GB,2021-01-07,Thursday,,Retail and Recreation,-94,-59,-59,-43,6,45
GB,2021-01-07,Thursday,,Grocery and Pharmacy,-81,-20,-20,4,6,53
GB,2021-01-07,Thursday,,Parks,-91,-4,-6,107,19,566
GB,2021-01-07,Thursday,,Transit Stations,-87,-58,-57,-30,10,108
GB,2021-01-07,Thursday,,Workplaces,-73,-49,-48,-31,7,68
GB,2021-01-07,Thursday,,Residential,13,21,21,34,4,14
GB,2021-01-08,Friday,,Retail and Recreation,-95,-62,-62,-46,6,45
GB,2021-01-08,Friday,,Grocery and Pharmacy,-80,-22,-22,3,6,52
GB,2021-01-08,Friday,,Parks,-92,-14,-15,89,18,496
GB,2021-01-08,Friday,,Transit Stations,-86,-59,-59,-30,9,88
GB,2021-01-08,Friday,,Workplaces,-73,-48,-47,-29,7,58
GB,2021-01-08,Friday,,Residential,14,22,21,35,3,11
GB,2021-01-09,Saturday,,Retail and Recreation,-93,-66,-65,-49,6,46
GB,2021-01-09,Saturday,,Grocery and Pharmacy,-67,-21,-21,7,7,53
GB,2021-01-09,Saturday,,Parks,-87,-5,-8,141,24,824
GB,2021-01-09,Saturday,,Transit Stations,-88,-61,-61,2,7,90
GB,2021-01-09,Saturday,,Workplaces,-50,-32,-32,-14,4,28
GB,2021-01-09,Saturday,,Residential,11,15,15,19,1,2
GB,2021-01-10,Sunday,,Retail and Recreation,-92,-67,-67,-42,6,45
GB,2021-01-10,Sunday,,Grocery and Pharmacy,-75,-26,-26,-2,6,46
GB,2021-01-10,Sunday,,Parks,-90,-8,-9,144,21,589
GB,2021-01-10,Sunday,,Transit Stations,-89,-59,-60,-7,9,105
GB,2021-01-10,Sunday,,Workplaces,-50,-31,-31,-13,6,35
GB,2021-01-10,Sunday,,Residential,8,12,12,16,1,2
GB,2021-01-11,Monday,,Retail and Recreation,-93,-56,-56,-36,6,52
GB,2021-01-11,Monday,,Grocery and Pharmacy,-80,-23,-23,1,6,46
GB,2021-01-11,Monday,,Parks,-91,-8,-9,136,19,553
GB,2021-01-11,Monday,,Transit Stations,-87,-58,-57,-27,10,102
GB,2021-01-11,Monday,,Workplaces,-74,-48,-48,-26,9,74
GB,2021-01-11,Monday,,Residential,12,19,19,31,3,12
GB,2021-01-12,Tuesday,,Retail and Recreation,-94,-57,-57,-35,6,52
GB,2021-01-12,Tuesday,,Grocery and Pharmacy,-80,-22,-22,4,6,56
GB,2021-01-12,Tuesday,,Parks,-91,1,-1,168,19,674
GB,2021-01-12,Tuesday,,Transit Stations,-87,-57,-57,-28,11,117
GB,2021-01-12,Tuesday,,Workplaces,-74,-49,-48,-28,7,71
GB,2021-01-12,Tuesday,,Residential,12,20,19,33,3,15
GB,2021-01-13,Wednesday,,Retail and Recreation,-94,-61,-60,-46,6,43
GB,2021-01-13,Wednesday,,Grocery and Pharmacy,-81,-26,-25,-5,6,45
GB,2021-01-13,Wednesday,,Parks,-92,-24,-24,50,16,331
GB,2021-01-13,Wednesday,,Transit Stations,-87,-60,-60,-33,10,97
GB,2021-01-13,Wednesday,,Workplaces,-74,-49,-48,-25,7,68
GB,2021-01-13,Wednesday,,Residential,13,21,20,33,4,14
GB,2021-01-14,Thursday,,Retail and Recreation,-95,-63,-63,-47,6,46
GB,2021-01-14,Thursday,,Grocery and Pharmacy,-82,-27,-27,-5,6,57
GB,2021-01-14,Thursday,,Parks,-94,-24,-26,50,16,429
GB,2021-01-14,Thursday,,Transit Stations,-88,-61,-61,-33,10,98
GB,2021-01-14,Thursday,,Workplaces,-75,-51,-50,-33,7,65
GB,2021-01-14,Thursday,,Residential,13,21,21,34,4,15
GB,2021-01-15,Friday,,Retail and Recreation,-95,-62,-62,-47,4,46
GB,2021-01-15,Friday,,Grocery and Pharmacy,-79,-22,-22,7,6,47
GB,2021-01-15,Friday,,Parks,-90,-6,-7,111,21,584
GB,2021-01-15,Friday,,Transit Stations,-88,-58,-58,-32,9,96
GB,2021-01-15,Friday,,Workplaces,-73,-50,-49,-33,7,55
GB,2021-01-15,Friday,,Residential,13,21,20,33,3,11
GB,2021-01-16,Saturday,,Retail and Recreation,-95,-68,-68,-49,6,47
GB,2021-01-16,Saturday,,Grocery and Pharmacy,-71,-25,-25,0,6,57
GB,2021-01-16,Saturday,,Parks,-92,-24,-25,51,22,558
GB,2021-01-16,Saturday,,Transit Stations,-90,-63,-63,-32,9,72
GB,2021-01-16,Saturday,,Workplaces,-51,-35,-35,-17,6,27
GB,2021-01-16,Saturday,,Residential,11,15,15,20,1,3
GB,2021-01-17,Sunday,,Retail and Recreation,-92,-65,-66,-40,6,44
GB,2021-01-17,Sunday,,Grocery and Pharmacy,-70,-26,-27,-7,6,41
GB,2021-01-17,Sunday,,Parks,-85,13,8,270,29,1166
GB,2021-01-17,Sunday,,Transit Stations,-91,-57,-57,-21,10,131
GB,2021-01-17,Sunday,,Workplaces,-54,-31,-31,-17,6,32
GB,2021-01-17,Sunday,,Residential,8,11,11,14,1,1
GB,2021-01-18,Monday,,Retail and Recreation,-93,-57,-57,-35,6,52
GB,2021-01-18,Monday,,Grocery and Pharmacy,-78,-25,-24,2,6,46
GB,2021-01-18,Monday,,Parks,-88,-2,-2,108,16,537
GB,2021-01-18,Monday,,Transit Stations,-88,-57,-57,-28,10,109
GB,2021-01-18,Monday,,Workplaces,-75,-49,-48,-27,7,69
GB,2021-01-18,Monday,,Residential,11,19,18,30,3,12
GB,2021-01-19,Tuesday,,Retail and Recreation,-94,-60,-59,-43,6,45
GB,2021-01-19,Tuesday,,Grocery and Pharmacy,-80,-25,-25,3,4,43
GB,2021-01-19,Tuesday,,Parks,-89,-16,-16,101,18,451
GB,2021-01-19,Tuesday,,Transit Stations,-87,-59,-59,-27,10,99
GB,2021-01-19,Tuesday,,Workplaces,-76,-50,-49,-29,7,66
GB,2021-01-19,Tuesday,,Residential,12,20,19,32,3,13
GB,2021-01-20,Wednesday,,Retail and Recreation,-94,-62,-62,-44,6,45
GB,2021-01-20,Wednesday,,Grocery and Pharmacy,-81,-27,-27,-3,6,49
GB,2021-01-20,Wednesday,,Parks,-90,-30,-30,66,13,300
GB,2021-01-20,Wednesday,,Transit Stations,-87,-60,-61,-32,10,98
GB,2021-01-20,Wednesday,,Workplaces,-74,-50,-49,-30,7,64
GB,2021-01-20,Wednesday,,Residential,13,21,20,34,4,14
GB,2021-01-21,Thursday,,Retail and Recreation,-95,-59,-58,-43,6,45
GB,2021-01-21,Thursday,,Grocery and Pharmacy,-80,-21,-21,4,6,50
GB,2021-01-21,Thursday,,Parks,-90,-1,-1,98,22,642
GB,2021-01-21,Thursday,,Transit Stations,-88,-58,-58,-28,10,112
GB,2021-01-21,Thursday,,Workplaces,-75,-50,-49,-31,7,63
GB,2021-01-21,Thursday,,Residential,12,20,20,33,3,13
GB,2021-01-22,Friday,,Retail and Recreation,-95,-60,-59,-42,4,48
GB,2021-01-22,Friday,,Grocery and Pharmacy,-77,-19,-19,9,6,50
GB,2021-01-22,Friday,,Parks,-89,6,4,159,27,882
GB,2021-01-22,Friday,,Transit Stations,-89,-57,-57,-26,10,103
GB,2021-01-22,Friday,,Workplaces,-71,-48,-47,-31,7,56
GB,2021-01-22,Friday,,Residential,13,20,20,32,3,11
GB,2021-01-23,Saturday,,Retail and Recreation,-93,-65,-65,-46,6,50
GB,2021-01-23,Saturday,,Grocery and Pharmacy,-62,-21,-21,6,6,51
GB,2021-01-23,Saturday,,Parks,-85,-5,-8,161,25,873
GB,2021-01-23,Saturday,,Transit Stations,-92,-60,-60,-27,9,87
GB,2021-01-23,Saturday,,Workplaces,-52,-32,-32,-16,4,27
GB,2021-01-23,Saturday,,Residential,10,14,14,18,1,2
GB,2021-01-24,Sunday,,Retail and Recreation,-94,-70,-70,-43,7,55
GB,2021-01-24,Sunday,,Grocery and Pharmacy,-77,-30,-30,-10,9,69
GB,2021-01-24,Sunday,,Parks,-90,-2,-6,169,34,1227
GB,2021-01-24,Sunday,,Transit Stations,-94,-59,-60,-31,10,125
GB,2021-01-24,Sunday,,Workplaces,-50,-35,-35,-15,6,41
GB,2021-01-24,Sunday,,Residential,8,12,11,15,1,2
GB,2021-01-25,Monday,,Retail and Recreation,-93,-56,-56,-31,7,62
GB,2021-01-25,Monday,,Grocery and Pharmacy,-80,-22,-22,-2,6,54
GB,2021-01-25,Monday,,Parks,-89,5,2,131,24,818
GB,2021-01-25,Monday,,Transit Stations,-89,-56,-57,-22,10,123
GB,2021-01-25,Monday,,Workplaces,-76,-51,-50,-27,9,71
GB,2021-01-25,Monday,,Residential,12,19,19,30,4,13
GB,2021-01-26,Tuesday,,Retail and Recreation,-94,-59,-58,-40,6,50
GB,2021-01-26,Tuesday,,Grocery and Pharmacy,-80,-23,-23,8,6,46
GB,2021-01-26,Tuesday,,Parks,-91,-20,-21,106,16,387
GB,2021-01-26,Tuesday,,Transit Stations,-87,-59,-59,-27,10,103
GB,2021-01-26,Tuesday,,Workplaces,-77,-50,-49,-28,7,68
GB,2021-01-26,Tuesday,,Residential,12,20,19,32,3,13
GB,2021-01-27,Wednesday,,Retail and Recreation,-94,-58,-57,-37,6,54
GB,2021-01-27,Wednesday,,Grocery and Pharmacy,-78,-20,-19,9,6,54
GB,2021-01-27,Wednesday,,Parks,-91,-8,-8,99,18,464
GB,2021-01-27,Wednesday,,Transit Stations,-87,-57,-57,-23,10,117
GB,2021-01-27,Wednesday,,Workplaces,-76,-48,-48,-27,7,67
GB,2021-01-27,Wednesday,,Residential,12,20,19,33,3,14
GB,2021-01-28,Thursday,,Retail and Recreation,-94,-58,-57,-39,6,50
GB,2021-01-28,Thursday,,Grocery and Pharmacy,-79,-19,-19,11,6,50
GB,2021-01-28,Thursday,,Parks,-91,-7,-8,92,24,613
GB,2021-01-28,Thursday,,Transit Stations,-88,-58,-57,-27,9,112
GB,2021-01-28,Thursday,,Workplaces,-76,-49,-48,-29,7,64
GB,2021-01-28,Thursday,,Residential,12,20,19,33,3,13
GB,2021-01-29,Friday,,Retail and Recreation,-95,-58,-57,-39,6,56
GB,2021-01-29,Friday,,Grocery and Pharmacy,-76,-15,-15,20,6,54
GB,2021-01-29,Friday,,Parks,-90,-2,-2,126,22,659
GB,2021-01-29,Friday,,Transit Stations,-88,-56,-56,-22,9,115
GB,2021-01-29,Friday,,Workplaces,-74,-47,-46,-30,7,58
GB,2021-01-29,Friday,,Residential,13,20,19,33,3,11
GB,2021-01-30,Saturday,,Retail and Recreation,-95,-65,-65,-41,7,60
GB,2021-01-30,Saturday,,Grocery and Pharmacy,-72,-21,-21,3,7,63
GB,2021-01-30,Saturday,,Parks,-95,-32,-36,102,24,707
GB,2021-01-30,Saturday,,Transit Stations,-92,-62,-63,-19,9,98
GB,2021-01-30,Saturday,,Workplaces,-48,-32,-32,-14,4,30
GB,2021-01-30,Saturday,,Residential,10,14,14,20,1,3
GB,2021-01-31,Sunday,,Retail and Recreation,-92,-63,-63,-37,7,58
GB,2021-01-31,Sunday,,Grocery and Pharmacy,-70,-23,-23,-6,6,48
GB,2021-01-31,Sunday,,Parks,-88,1,0,197,27,972
GB,2021-01-31,Sunday,,Transit Stations,-93,-56,-58,-17,10,136
GB,2021-01-31,Sunday,,Workplaces,-50,-30,-30,-13,6,37
GB,2021-01-31,Sunday,,Residential,7,11,10,14,1,2
GB,2021-02-01,Monday,,Retail and Recreation,-93,-53,-53,-34,7,61
GB,2021-02-01,Monday,,Grocery and Pharmacy,-78,-20,-20,7,6,51
GB,2021-02-01,Monday,,Parks,-92,6,4,205,21,775
GB,2021-02-01,Monday,,Transit Stations,-89,-54,-55,-22,10,131
GB,2021-02-01,Monday,,Workplaces,-75,-48,-47,-25,9,71
GB,2021-02-01,Monday,,Residential,11,18,17,30,3,13
GB,2021-02-02,Tuesday,,Retail and Recreation,-93,-57,-56,-36,6,59
GB,2021-02-02,Tuesday,,Grocery and Pharmacy,-77,-22,-21,9,6,59
GB,2021-02-02,Tuesday,,Parks,-90,-6,-6,126,24,746
GB,2021-02-02,Tuesday,,Transit Stations,-87,-57,-57,-27,9,106
GB,2021-02-02,Tuesday,,Workplaces,-75,-49,-49,-26,7,68
GB,2021-02-02,Tuesday,,Residential,11,20,19,31,3,12
GB,2021-02-03,Wednesday,,Retail and Recreation,-94,-57,-56,-40,6,52
GB,2021-02-03,Wednesday,,Grocery and Pharmacy,-77,-20,-19,10,6,49
GB,2021-02-03,Wednesday,,Parks,-91,-7,-6,135,22,643
GB,2021-02-03,Wednesday,,Transit Stations,-86,-57,-57,-27,10,119
GB,2021-02-03,Wednesday,,Workplaces,-75,-48,-47,-27,7,67
GB,2021-02-03,Wednesday,,Residential,12,20,19,32,3,14
GB,2021-02-04,Thursday,,Retail and Recreation,-94,-57,-57,-38,6,53
GB,2021-02-04,Thursday,,Grocery and Pharmacy,-78,-19,-18,7,7,55
GB,2021-02-04,Thursday,,Parks,-91,-6,-7,167,19,607
GB,2021-02-04,Thursday,,Transit Stations,-88,-57,-57,-17,10,127
GB,2021-02-04,Thursday,,Workplaces,-74,-48,-47,-29,7,66
GB,2021-02-04,Thursday,,Residential,11,20,19,33,3,15
GB,2021-02-05,Friday,,Retail and Recreation,-94,-57,-57,-35,6,55
GB,2021-02-05,Friday,,Grocery and Pharmacy,-73,-14,-13,16,6,53
GB,2021-02-05,Friday,,Parks,-89,7,4,181,30,1150
GB,2021-02-05,Friday,,Transit Stations,-88,-56,-56,-23,10,114
GB,2021-02-05,Friday,,Workplaces,-71,-47,-46,-28,7,58
GB,2021-02-05,Friday,,Residential,12,19,19,31,3,10
GB,2021-02-06,Saturday,,Retail and Recreation,-93,-63,-63,-41,7,60
GB,2021-02-06,Saturday,,Grocery and Pharmacy,-61,-17,-17,15,6,56
GB,2021-02-06,Saturday,,Parks,-88,-14,-14,107,32,1002
GB,2021-02-06,Saturday,,Transit Stations,-91,-60,-60,-17,7,92
GB,2021-02-06,Saturday,,Workplaces,-48,-30,-29,-10,4,34
GB,2021-02-06,Saturday,,Residential,10,14,14,18,1,2
GB,2021-02-07,Sunday,,Retail and Recreation,-94,-67,-67,-43,7,57
GB,2021-02-07,Sunday,,Grocery and Pharmacy,-78,-27,-26,-4,7,61
GB,2021-02-07,Sunday,,Parks,-94,-20,-22,98,21,670
GB,2021-02-07,Sunday,,Transit Stations,-93,-61,-61,-26,9,104
GB,2021-02-07,Sunday,,Workplaces,-53,-31,-31,-9,7,53
GB,2021-02-07,Sunday,,Residential,7,11,11,16,1,3
GB,2021-02-08,Monday,,Retail and Recreation,-93,-58,-57,-33,7,69
GB,2021-02-08,Monday,,Grocery and Pharmacy,-79,-24,-24,3,6,65
GB,2021-02-08,Monday,,Parks,-92,-9,-11,124,16,644
GB,2021-02-08,Monday,,Transit Stations,-89,-58,-59,-27,10,111
GB,2021-02-08,Monday,,Workplaces,-75,-51,-49,-28,9,76
GB,2021-02-08,Monday,,Residential,12,19,19,31,4,15
GB,2021-02-09,Tuesday,,Retail and Recreation,-94,-57,-57,-37,6,63
GB,2021-02-09,Tuesday,,Grocery and Pharmacy,-78,-19,-19,15,6,61
GB,2021-02-09,Tuesday,,Parks,-93,-6,-8,151,18,606
GB,2021-02-09,Tuesday,,Transit Stations,-87,-58,-58,-21,12,124
GB,2021-02-09,Tuesday,,Workplaces,-78,-50,-50,-30,10,81
GB,2021-02-09,Tuesday,,Residential,12,20,20,32,4,16
GB,2021-02-10,Wednesday,,Retail and Recreation,-94,-56,-56,-37,6,61
GB,2021-02-10,Wednesday,,Grocery and Pharmacy,-75,-16,-16,14,6,53
GB,2021-02-10,Wednesday,,Parks,-91,-3,-3,156,19,561
GB,2021-02-10,Wednesday,,Transit Stations,-87,-57,-57,-23,10,122
GB,2021-02-10,Wednesday,,Workplaces,-76,-48,-48,-28,9,73
GB,2021-02-10,Wednesday,,Residential,12,20,19,32,3,14
GB,2021-02-11,Thursday,,Retail and Recreation,-94,-55,-55,-34,6,59
GB,2021-02-11,Thursday,,Grocery and Pharmacy,-77,-13,-13,20,6,60
GB,2021-02-11,Thursday,,Parks,-92,-3,-5,148,19,550
GB,2021-02-11,Thursday,,Transit Stations,-88,-56,-56,-12,11,134
GB,2021-02-11,Thursday,,Workplaces,-75,-48,-47,-29,7,67
GB,2021-02-11,Thursday,,Residential,11,20,19,33,3,14
GB,2021-02-12,Friday,,Retail and Recreation,-94,-55,-55,-34,6,63
GB,2021-02-12,Friday,,Grocery and Pharmacy,-73,-9,-9,17,7,64
GB,2021-02-12,Friday,,Parks,-91,-7,-8,144,19,580
GB,2021-02-12,Friday,,Transit Stations,-88,-56,-56,-13,10,119
GB,2021-02-12,Friday,,Workplaces,-75,-47,-46,-29,7,58
GB,2021-02-12,Friday,,Residential,13,20,19,33,3,11
GB,2021-02-13,Saturday,,Retail and Recreation,-92,-61,-61,-37,7,66
GB,2021-02-13,Saturday,,Grocery and Pharmacy,-58,-8,-8,16,6,64
GB,2021-02-13,Saturday,,Parks,-89,-21,-22,127,25,696
GB,2021-02-13,Saturday,,Transit Stations,-90,-61,-62,6,8,106
GB,2021-02-13,Saturday,,Workplaces,-48,-30,-30,-9,6,35
GB,2021-02-13,Saturday,,Residential,10,14,14,18,1,2
GB,2021-02-14,Sunday,,Retail and Recreation,-91,-63,-63,-38,7,58
GB,2021-02-14,Sunday,,Grocery and Pharmacy,-69,-20,-20,-2,6,48
GB,2021-02-14,Sunday,,Parks,-88,-25,-28,153,25,643
GB,2021-02-14,Sunday,,Transit Stations,-92,-60,-60,-17,9,101
GB,2021-02-14,Sunday,,Workplaces,-50,-29,-29,-14,6,39
GB,2021-02-14,Sunday,,Residential,9,11,11,15,1,1
GB,2021-02-15,Monday,,Retail and Recreation,-92,-48,-48,-28,7,73
GB,2021-02-15,Monday,,Grocery and Pharmacy,-75,-14,-14,13,6,55
GB,2021-02-15,Monday,,Parks,-89,26,24,216,33,1311
GB,2021-02-15,Monday,,Transit Stations,-89,-54,-54,-17,10,129
GB,2021-02-15,Monday,,Workplaces,-76,-51,-51,-29,7,61
GB,2021-02-15,Monday,,Residential,11,18,17,29,3,11
GB,2021-02-16,Tuesday,,Retail and Recreation,-93,-51,-50,-29,6,70
GB,2021-02-16,Tuesday,,Grocery and Pharmacy,-74,-11,-11,23,6,64
GB,2021-02-16,Tuesday,,Parks,-91,12,11,215,27,1001
GB,2021-02-16,Tuesday,,Transit Stations,-87,-55,-56,-17,13,136
GB,2021-02-16,Tuesday,,Workplaces,-76,-51,-51,-29,7,65
GB,2021-02-16,Tuesday,,Residential,11,19,18,31,3,14
GB,2021-02-17,Wednesday,,Retail and Recreation,-93,-51,-51,-30,7,72
GB,2021-02-17,Wednesday,,Grocery and Pharmacy,-73,-14,-13,12,6,61
