LocationName,Date,SiteName,LocationGroup,WeekDay,BRCYear,BRCQuarter,BRCMonth,BRCWeek,InCount,OutCount,TotalCount,BusinessInCount,BusinessOutCount,BusinessTotalCount,FactoredInCount,FactoredOutCount,FactoredTotalCount,X,Y,OBJECTID
Coney Street,16/03/2012,York,,Friday,2012,,March,12,34334,,34334,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,17/03/2012,York,,Saturday,2012,,March,12,52483,,52483,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,18/03/2012,York,,Sunday,2012,,March,12,27065,,27065,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,19/03/2012,York,,Monday,2012,,March,13,23633,,23633,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,20/03/2012,York,,Tuesday,2012,,March,13,24171,,24171,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,21/03/2012,York,,Wednesday,2012,,March,13,25289,,25289,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,22/03/2012,York,,Thursday,2012,,March,13,26646,,26646,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,23/03/2012,York,,Friday,2012,,March,13,31586,,31586,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,24/03/2012,York,,Saturday,2012,,March,13,52305,,52305,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,25/03/2012,York,,Sunday,2012,,March,13,24537,,24537,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,01/04/2012,York,,Sunday,2012,,March,14,26056,,26056,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,26/03/2012,York,,Monday,2012,,March,14,21913,,21913,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,27/03/2012,York,,Tuesday,2012,,March,14,22180,,22180,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,28/03/2012,York,,Wednesday,2012,,March,14,28368,,28368,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,29/03/2012,York,,Thursday,2012,,March,14,25992,,25992,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,30/03/2012,York,,Friday,2012,,March,14,30351,,30351,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,31/03/2012,York,,Saturday,2012,,March,14,47369,,47369,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,02/04/2012,York,,Monday,2012,,April,15,33910,,33910,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,03/04/2012,York,,Tuesday,2012,,April,15,28796,,28796,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,04/04/2012,York,,Wednesday,2012,,April,15,30312,,30312,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,05/04/2012,York,,Thursday,2012,,April,15,32734,,32734,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,06/04/2012,York,,Friday,2012,,April,15,40897,,40897,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,07/04/2012,York,,Saturday,2012,,April,15,51420,,51420,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,08/04/2012,York,,Sunday,2012,,April,15,23107,,23107,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,09/04/2012,York,,Monday,2012,,April,16,31450,,31450,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,10/04/2012,York,,Tuesday,2012,,April,16,34169,,34169,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,11/04/2012,York,,Wednesday,2012,,April,16,35520,,35520,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,12/04/2012,York,,Thursday,2012,,April,16,35425,,35425,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,13/04/2012,York,,Friday,2012,,April,16,38874,,38874,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,14/04/2012,York,,Saturday,2012,,April,16,41365,,41365,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,15/04/2012,York,,Sunday,2012,,April,16,23340,,23340,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,16/04/2012,York,,Monday,2012,,April,17,24283,,24283,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,17/04/2012,York,,Tuesday,2012,,April,17,23598,,23598,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,18/04/2012,York,,Wednesday,2012,,April,17,23772,,23772,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,19/04/2012,York,,Thursday,2012,,April,17,21111,,21111,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,20/04/2012,York,,Friday,2012,,April,17,29970,,29970,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,21/04/2012,York,,Saturday,2012,,April,17,43158,,43158,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,22/04/2012,York,,Sunday,2012,,April,17,27469,,27469,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,23/04/2012,York,,Monday,2012,,April,18,25730,,25730,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,24/04/2012,York,,Tuesday,2012,,April,18,20249,,20249,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,25/04/2012,York,,Wednesday,2012,,April,18,23393,,23393,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,26/04/2012,York,,Thursday,2012,,April,18,23155,,23155,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,27/04/2012,York,,Friday,2012,,April,18,31104,,31104,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,28/04/2012,York,,Saturday,2012,,April,18,48596,,48596,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,29/04/2012,York,,Sunday,2012,,April,18,17178,,17178,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,01/05/2012,York,,Tuesday,2012,,May,19,25489,,25489,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,02/05/2012,York,,Wednesday,2012,,May,19,28599,,28599,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,03/05/2012,York,,Thursday,2012,,May,19,25651,,25651,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,04/05/2012,York,,Friday,2012,,May,19,29306,,29306,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,05/05/2012,York,,Saturday,2012,,May,19,51695,,51695,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,06/05/2012,York,,Sunday,2012,,May,19,36676,,36676,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,30/04/2012,York,,Monday,2012,,May,19,27825,,27825,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,07/05/2012,York,,Monday,2012,,May,20,36732,,36732,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,08/05/2012,York,,Tuesday,2012,,May,20,24730,,24730,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,09/05/2012,York,,Wednesday,2012,,May,20,25920,,25920,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,10/05/2012,York,,Thursday,2012,,May,20,24430,,24430,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,11/05/2012,York,,Friday,2012,,May,20,27247,,27247,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,12/05/2012,York,,Saturday,2012,,May,20,44103,,44103,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,13/05/2012,York,,Sunday,2012,,May,20,25969,,25969,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,14/05/2012,York,,Monday,2012,,May,21,26541,,26541,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,15/05/2012,York,,Tuesday,2012,,May,21,26124,,26124,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,16/05/2012,York,,Wednesday,2012,,May,21,25906,,25906,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,17/05/2012,York,,Thursday,2012,,May,21,26759,,26759,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,18/05/2012,York,,Friday,2012,,May,21,30156,,30156,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,19/05/2012,York,,Saturday,2012,,May,21,47571,,47571,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,20/05/2012,York,,Sunday,2012,,May,21,28065,,28065,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,21/05/2012,York,,Monday,2012,,May,22,28826,,28826,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,22/05/2012,York,,Tuesday,2012,,May,22,19262,,19262,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,23/05/2012,York,,Wednesday,2012,,May,22,28205,,28205,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,24/05/2012,York,,Thursday,2012,,May,22,27370,,27370,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,25/05/2012,York,,Friday,2012,,May,22,30210,,30210,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,26/05/2012,York,,Saturday,2012,,May,22,36349,,36349,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,27/05/2012,York,,Sunday,2012,,May,22,24516,,24516,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,01/06/2012,York,,Friday,2012,,June,23,39637,,39637,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,02/06/2012,York,,Saturday,2012,,June,23,50375,,50375,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,03/06/2012,York,,Sunday,2012,,June,23,29439,,29439,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,28/05/2012,York,,Monday,2012,,June,23,25180,,25180,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,29/05/2012,York,,Tuesday,2012,,June,23,25739,,25739,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,30/05/2012,York,,Wednesday,2012,,June,23,28006,,28006,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,31/05/2012,York,,Thursday,2012,,June,23,27996,,27996,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,04/06/2012,York,,Monday,2012,,June,24,39301,,39301,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,05/06/2012,York,,Tuesday,2012,,June,24,36729,,36729,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,06/06/2012,York,,Wednesday,2012,,June,24,38835,,38835,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,07/06/2012,York,,Thursday,2012,,June,24,32727,,32727,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,08/06/2012,York,,Friday,2012,,June,24,34713,,34713,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,09/06/2012,York,,Saturday,2012,,June,24,42034,,42034,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,10/06/2012,York,,Sunday,2012,,June,24,30282,,30282,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,11/06/2012,York,,Monday,2012,,June,25,29951,,29951,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,12/06/2012,York,,Tuesday,2012,,June,25,29139,,29139,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,13/06/2012,York,,Wednesday,2012,,June,25,33664,,33664,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,14/06/2012,York,,Thursday,2012,,June,25,32378,,32378,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,15/06/2012,York,,Friday,2012,,June,25,31777,,31777,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,16/06/2012,York,,Saturday,2012,,June,25,46963,,46963,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,17/06/2012,York,,Sunday,2012,,June,25,27631,,27631,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,18/06/2012,York,,Monday,2012,,June,26,30626,,30626,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,19/06/2012,York,,Tuesday,2012,,June,26,31123,,31123,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,20/06/2012,York,,Wednesday,2012,,June,26,31445,,31445,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,21/06/2012,York,,Thursday,2012,,June,26,25979,,25979,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,22/06/2012,York,,Friday,2012,,June,26,26326,,26326,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,23/06/2012,York,,Saturday,2012,,June,26,46293,,46293,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,24/06/2012,York,,Sunday,2012,,June,26,27246,,27246,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,01/07/2012,York,,Sunday,2012,,June,27,28643,,28643,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,25/06/2012,York,,Monday,2012,,June,27,31653,,31653,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,26/06/2012,York,,Tuesday,2012,,June,27,30048,,30048,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,27/06/2012,York,,Wednesday,2012,,June,27,31640,,31640,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,28/06/2012,York,,Thursday,2012,,June,27,31270,,31270,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,29/06/2012,York,,Friday,2012,,June,27,34731,,34731,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,30/06/2012,York,,Saturday,2012,,June,27,48242,,48242,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,02/07/2012,York,,Monday,2012,,July,28,29633,,29633,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,03/07/2012,York,,Tuesday,2012,,July,28,30103,,30103,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,04/07/2012,York,,Wednesday,2012,,July,28,29672,,29672,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,05/07/2012,York,,Thursday,2012,,July,28,29296,,29296,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,06/07/2012,York,,Friday,2012,,July,28,24293,,24293,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,07/07/2012,York,,Saturday,2012,,July,28,47052,,47052,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,08/07/2012,York,,Sunday,2012,,July,28,27471,,27471,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,09/07/2012,York,,Monday,2012,,July,29,29730,,29730,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,10/07/2012,York,,Tuesday,2012,,July,29,30424,,30424,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,11/07/2012,York,,Wednesday,2012,,July,29,30791,,30791,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,12/07/2012,York,,Thursday,2012,,July,29,33832,,33832,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,13/07/2012,York,,Friday,2012,,July,29,35762,,35762,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,14/07/2012,York,,Saturday,2012,,July,29,54447,,54447,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,15/07/2012,York,,Sunday,2012,,July,29,30492,,30492,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,16/07/2012,York,,Monday,2012,,July,30,27922,,27922,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,17/07/2012,York,,Tuesday,2012,,July,30,29839,,29839,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,18/07/2012,York,,Wednesday,2012,,July,30,32025,,32025,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,19/07/2012,York,,Thursday,2012,,July,30,31093,,31093,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,20/07/2012,York,,Friday,2012,,July,30,32517,,32517,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,21/07/2012,York,,Saturday,2012,,July,30,44414,,44414,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,22/07/2012,York,,Sunday,2012,,July,30,29514,,29514,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,23/07/2012,York,,Monday,2012,,July,31,31835,,31835,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,24/07/2012,York,,Tuesday,2012,,July,31,34122,,34122,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,25/07/2012,York,,Wednesday,2012,,July,31,33360,,33360,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,26/07/2012,York,,Thursday,2012,,July,31,34407,,34407,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,27/07/2012,York,,Friday,2012,,July,31,34655,,34655,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,28/07/2012,York,,Saturday,2012,,July,31,44208,,44208,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,29/07/2012,York,,Sunday,2012,,July,31,25981,,25981,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,01/08/2012,York,,Wednesday,2012,,August,32,33280,,33280,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,02/08/2012,York,,Thursday,2012,,August,32,32281,,32281,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,03/08/2012,York,,Friday,2012,,August,32,34124,,34124,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,04/08/2012,York,,Saturday,2012,,August,32,43147,,43147,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,05/08/2012,York,,Sunday,2012,,August,32,29404,,29404,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,30/07/2012,York,,Monday,2012,,August,32,29040,,29040,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,31/07/2012,York,,Tuesday,2012,,August,32,31735,,31735,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,06/08/2012,York,,Monday,2012,,August,33,32823,,32823,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,07/08/2012,York,,Tuesday,2012,,August,33,33216,,33216,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,08/08/2012,York,,Wednesday,2012,,August,33,34325,,34325,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,09/08/2012,York,,Thursday,2012,,August,33,33111,,33111,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,10/08/2012,York,,Friday,2012,,August,33,35109,,35109,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,11/08/2012,York,,Saturday,2012,,August,33,42784,,42784,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,12/08/2012,York,,Sunday,2012,,August,33,27405,,27405,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,13/08/2012,York,,Monday,2012,,August,34,31694,,31694,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,14/08/2012,York,,Tuesday,2012,,August,34,33311,,33311,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,15/08/2012,York,,Wednesday,2012,,August,34,33843,,33843,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,16/08/2012,York,,Thursday,2012,,August,34,30878,,30878,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,17/08/2012,York,,Friday,2012,,August,34,34150,,34150,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,18/08/2012,York,,Saturday,2012,,August,34,43246,,43246,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,19/08/2012,York,,Sunday,2012,,August,34,24742,,24742,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,20/08/2012,York,,Monday,2012,,August,35,31782,,31782,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,21/08/2012,York,,Tuesday,2012,,August,35,31493,,31493,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,22/08/2012,York,,Wednesday,2012,,August,35,31486,,31486,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,23/08/2012,York,,Thursday,2012,,August,35,30605,,30605,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,24/08/2012,York,,Friday,2012,,August,35,35543,,35543,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,25/08/2012,York,,Saturday,2012,,August,35,45500,,45500,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,26/08/2012,York,,Sunday,2012,,August,35,36209,,36209,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,01/09/2012,York,,Saturday,2012,,September,36,49783,,49783,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,02/09/2012,York,,Sunday,2012,,September,36,26376,,26376,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,27/08/2012,York,,Monday,2012,,September,36,33059,,33059,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,28/08/2012,York,,Tuesday,2012,,September,36,34665,,34665,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,29/08/2012,York,,Wednesday,2012,,September,36,29049,,29049,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,30/08/2012,York,,Thursday,2012,,September,36,30548,,30548,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,31/08/2012,York,,Friday,2012,,September,36,37078,,37078,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,03/09/2012,York,,Monday,2012,,September,37,29588,,29588,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,04/09/2012,York,,Tuesday,2012,,September,37,25579,,25579,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,05/09/2012,York,,Wednesday,2012,,September,37,24652,,24652,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,06/09/2012,York,,Thursday,2012,,September,37,27006,,27006,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,07/09/2012,York,,Friday,2012,,September,37,28646,,28646,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,08/09/2012,York,,Saturday,2012,,September,37,44531,,44531,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,09/09/2012,York,,Sunday,2012,,September,37,24133,,24133,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,10/09/2012,York,,Monday,2012,,September,38,25103,,25103,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,11/09/2012,York,,Tuesday,2012,,September,38,20881,,20881,,,,,,,-1.08397667144165,53.9586674430194,2
Coney Street,12/09/2012,York,,Wednesday,2012,,September,38,23604,,23604,,,,,,,-1.08397667144165,53.9586674430194,2
